Year,Car,Model,Kilometers,Fuel,Transmission,City Code,Price
2016,Maruti,Baleno ,43.72k,Petrol,Manual,MH-12,₹4.21 lakh
2018,Maruti,Celerio ,86.20k,Petrol,Manual,MH-14,₹3.71 lakh
2018,Maruti,Dzire ,68.42k,Petrol,Manual,MH-14,₹5.18 lakh
2021,Hyundai,VENUE ,27.52k,Petrol,Manual,HP-82,₹7.04 lakh
2018,Jeep,Compass ,60.45k,Petrol,Auto,MH-01,₹8.54 lakh
2024,Hyundai,Creta ,32.19k,Diesel,Auto,MH-14,₹18.68 lakh
2018,Maruti,Celerio X,63.63k,Petrol,Auto,MH-14,₹3.46 lakh
2014,Maruti,Celerio ,53.88k,Petrol,Auto,MH-12,₹3.00 lakh
2015,Maruti,Swift ,1.5l,Diesel,Manual,MH-12,₹4.43 lakh
2022,Honda,City ,24.66k,Petrol,Auto,MH-12,₹10.81 lakh
2022,Tata,ALTROZ ,21.81k,Petrol,Manual,MH-10,₹6.66 lakh
2020,Maruti,Baleno ,23.91k,Petrol,Manual,MH-12,₹5.36 lakh
2019,Maruti,Baleno ,65.29k,Petrol,Manual,MH-12,₹5.27 lakh
2022,Tata,NEXON ,49.78k,Petrol,Auto,MH-12,₹7.81 lakh
2022,Hyundai,AURA ,43.23k,Petrol,Manual,MH-14,₹7.00 lakh
2023,Mahindra,BOLERO NEO,20.84k,Diesel,Manual,MH-12,₹8.22 lakh
2015,Skoda,Superb ,1.1l,Petrol,Auto,MH-02,₹5.87 lakh
2014,Maruti,Swift ,58.14k,Diesel,Manual,MH-05,₹4.33 lakh
2020,MG,HECTOR PLUS,1.0l,Diesel,Manual,MH-12,₹10.83 lakh
2015,Maruti,Ciaz ,1.1l,Diesel,Manual,MH-46,₹4.21 lakh
2022,Maruti,Swift ,77.29k,Petrol,Manual,MH-42,₹5.62 lakh
2019,Maruti, Wagon-R,1.2l,Petrol,Manual,MH-12,₹4.33 lakh
2019,Volkswagen,Polo ,1.1l,Petrol,Auto,MH-12,₹7.18 lakh
2015,Ford,Ecosport ,78.25k,Diesel,Manual,MH-14,₹4.48 lakh
2022,Skoda,SLAVIA ,43.10k,Petrol,Auto,MH-14,₹12.81 lakh
2017,Maruti,Vitara Brezza,2.1l,Diesel,Manual,MH-14,₹6.00 lakh
2018,Renault,Captur ,23.09k,Diesel,Manual,MH-14,₹5.96 lakh
2022,Tata,Tiago ,20.54k,Petrol,Manual,MH-14,₹4.87 lakh
2021,Maruti,IGNIS ,58.54k,Petrol,Manual,MH-14,₹4.36 lakh
2015,Maruti,Ertiga ,94.13k,Diesel,Manual,MH-14,₹6.80 lakh
2022,KIA,CARENS ,31.13k,Diesel,Manual,MH-14,₹14.04 lakh
2024,Hyundai,VENUE ,12.26k,Petrol,Manual,MH-09,₹8.45 lakh
2022,MG,ASTOR ,37.04k,Petrol,Auto,MH-14,₹12.47 lakh
2024,Hyundai,AURA ,9.39k,Petrol,Manual,MH-12,₹7.50 lakh
2022,Tata,NEXON ,75.92k,Diesel,Manual,MH-12,₹9.69 lakh
2021,Mahindra,XUV300 ,53.07k,Diesel,Manual,MH-14,₹8.42 lakh
2023,Maruti,XL6 ,24.89k,Petrol,Auto,MH-12,₹11.41 lakh
2022,Hyundai, I20,18.75k,Petrol,Manual,MH-14,₹7.73 lakh
2015,Skoda,Rapid ,1.8l,Diesel,Auto,MH-12,₹4.03 lakh
2014,Honda,CRV ,96.73k,Petrol,Auto,MH-20,₹5.47 lakh
2015,Honda,City ,1.0l,Petrol,Manual,MH-12,₹4.40 lakh
2013,Audi,A4 ,89.45k,Diesel,Auto,MH-12,₹7.32 lakh
2013,Maruti,Ertiga ,97.97k,Petrol,Manual,MH-12,₹3.90 lakh
2023,Tata,ALTROZ ,68.40k,Diesel,Manual,MH-12,₹7.80 lakh
2022,KIA,SONET ,27.05k,Diesel,Manual,MH-14,₹10.63 lakh
2017,Jeep,Compass ,1.5l,Diesel,Manual,MH-10,₹6.50 lakh
2011,Honda,Civic ,1.0l,Petrol,Manual,MH-14,₹3.28 lakh
2018,Renault,Duster ,1.3l,Diesel,Manual,MH-12,₹5.48 lakh
2019,Hyundai, SANTRO,67.33k,Petrol,Manual,MH-12,₹4.03 lakh
2014,Skoda,Rapid ,92.74k,Diesel,Manual,MH-02,₹3.07 lakh
2019,MG,HECTOR ,19.53k,Petrol,Auto,MH-14,₹12.38 lakh
2023,Hyundai,AURA ,10.62k,Petrol,Manual,MH-14,₹7.94 lakh
2023,Hyundai,Creta ,57.17k,Diesel,Manual,23-BH,₹12.30 lakh
2018,Hyundai,Grand i10,40.06k,Petrol,Manual,MH-12,₹4.06 lakh
2022,Renault,Kiger ,17.70k,Petrol,Auto,MH-12,₹6.19 lakh
2023,Maruti,Grand Vitara,26.04k,Petrol,Auto,MH-12,₹12.50 lakh
2022,Maruti,Celerio ,52.38k,Petrol,Manual,MH-14,₹4.97 lakh
2020,Maruti,Ertiga ,63.72k,Petrol,Manual,MH-14,₹8.47 lakh
2015,Mahindra,Scorpio ,2.2l,Diesel,Manual,MH-04,₹6.00 lakh
2020,Honda,Amaze ,43.25k,Petrol,Manual,MH-12,₹6.40 lakh
2018,Hyundai,Creta ,90.27k,Diesel,Manual,MH-14,₹8.11 lakh
2013,Chevrolet,Cruze ,1.1l,Diesel,Auto,MH-14,₹3.99 lakh
2023,Maruti,Baleno ,20.68k,Petrol,Auto,MH-12,₹7.29 lakh
2022,Hyundai,Creta ,334,Petrol,Manual,MH-14,₹13.16 lakh
2016,Hyundai,Creta ,76.25k,Petrol,Manual,MH-14,₹7.66 lakh
2019,Maruti, Wagon-R,62.42k,Petrol,Auto,MH-12,₹4.65 lakh
2013,Honda,City ,1.7l,Petrol,Manual,MH-12,₹3.10 lakh
2021,KIA,SONET ,48.36k,Diesel,Manual,MH-12,₹9.69 lakh
2024,Tata,TIAGO EV,1.48k,Electric,Auto,MH-12,₹6.56 lakh
2020,Hyundai,Creta ,77.59k,Diesel,Manual,MH-50,₹9.50 lakh
2022,Mahindra,XUV700 ,82.54k,Diesel,Auto,MH-12,₹19.69 lakh
2020,MG,HECTOR ,21.01k,Petrol,Auto,MH-02,₹10.80 lakh
2010,Hyundai,Santro Xing,75.70k,Petrol,Manual,TN-06,₹3.42 lakh
2017,Hyundai,Creta ,1.1l,Diesel,Manual,MH-14,₹7.82 lakh
2012,Mahindra,XUV500 ,1.3l,Diesel,Manual,MH-12,₹3.50 lakh
2016,Hyundai,Creta ,1.1l,Petrol,Manual,MH-14,₹6.65 lakh
2022,Hyundai,ALCAZAR ,45.87k,Petrol,Auto,MH-12,₹14.36 lakh
2011,Mahindra,Xylo ,1.3l,Diesel,Manual,MH-12,₹3.20 lakh
2023,KIA,SELTOS ,40.07k,Diesel,Auto,MH-12,₹17.24 lakh
2013,BMW,X3 ,1.5l,Diesel,Auto,MH-12,₹7.69 lakh
2015,Renault,Duster ,56.51k,Diesel,Manual,AP-02,₹4.40 lakh
2024,Volkswagen,TAIGUN ,27.40k,Petrol,Manual,MH-10,₹9.58 lakh
2023,Hyundai,AURA ,27.67k,Petrol,Manual,MH-45,₹7.41 lakh
2023,Hyundai,ALCAZAR ,23.53k,Diesel,Manual,MH-04,₹15.41 lakh
2024,Mahindra,XUV 3XO,34.27k,Diesel,Auto,MH-14,₹12.80 lakh
2022,Maruti,Ciaz ,21.97k,Petrol,Manual,MH-12,₹8.00 lakh
2016,Renault,Duster ,1.3l,Diesel,Auto,MH-12,₹5.25 lakh
2022,Mahindra,Thar ,14.90k,Petrol,Manual,MH-12,₹11.58 lakh
2022,Maruti, Wagon-R,33.46k,Petrol,Manual,MH-14,₹5.69 lakh
2021,KIA,SONET ,62.69k,Diesel,Manual,MH-22,₹9.50 lakh
2015,Honda,City ,1.5l,Diesel,Manual,MH-09,₹4.79 lakh
2025,Maruti,FRONX ,7.20k,Petrol,Auto,MH-12,₹9.35 lakh
2020,MG,HECTOR PLUS,32.12k,Petrol,Auto,MH-03,₹10.19 lakh
2023,Maruti, Wagon-R,32.38k,Petrol,Manual,MH-14,₹5.80 lakh
2024,Maruti,Ertiga ,29.42k,Petrol,Manual,MH-14,₹10.61 lakh
2019,KIA,SELTOS ,1.0l,Diesel,Manual,MH-14,₹10.50 lakh
2011,Toyota,Corolla Altis,86.40k,Diesel,Manual,MH-12,₹3.54 lakh
2022,Maruti,Baleno ,27.94k,Petrol,Manual,MH-12,₹7.70 lakh
2023,Skoda,KUSHAQ ,11.63k,Petrol,Manual,MH-12,₹10.93 lakh
2024,MG,HECTOR ,12.51k,Diesel,Manual,MH-12,₹18.20 lakh
2023,Hyundai, I20,25.00k,Petrol,Auto,MH-04,₹9.20 lakh
2017,Hyundai,Creta ,1.1l,Diesel,Manual,MH-12,₹7.78 lakh
2023,Tata,ALTROZ ,31.18k,Petrol,Manual,MH-14,₹8.09 lakh
2022,Tata,NEXON ,1.4l,Diesel,Auto,MH-14,₹8.14 lakh
2019,KIA,SELTOS ,2.0l,Diesel,Auto,MH-14,₹11.75 lakh
2012,BMW,5 Series,71.85k,Diesel,Auto,MH-14,₹11.34 lakh
2022,Honda,City ,26.69k,Petrol,Auto,GJ-06,₹9.58 lakh
2022,Maruti, Wagon-R,63.88k,Petrol,Manual,MH-12,₹4.65 lakh
2022,Mahindra,XUV700 ,91.37k,Petrol,Auto,MH-12,₹15.71 lakh
2019,Honda,Amaze ,13.62k,Petrol,Auto,MH-12,₹5.88 lakh
2016,Toyota,Fortuner ,88.47k,Diesel,Manual,MH-12,₹14.68 lakh
2023,Hyundai,Creta ,20.44k,Petrol,Auto,MH-43,₹14.00 lakh
2013,Mahindra,Scorpio ,2.2l,Diesel,Manual,MH-12,₹4.78 lakh
2021,KIA,SELTOS ,44.28k,Petrol,Manual,MH-14,₹9.69 lakh
2023,Skoda,KUSHAQ ,52.16k,Petrol,Manual,MH-12,₹9.69 lakh
2020,MG,HECTOR ,43.13k,Petrol,Manual,MH-12,₹9.50 lakh
2013,Mercedes,Benz E,1.0l,Diesel,Auto,MH-02,₹9.60 lakh
2024,MG,HECTOR PLUS,41.12k,Diesel,Manual,MH-12,₹19.45 lakh
2024,Tata,NEXON ,31.44k,Diesel,Manual,MH-06,₹11.72 lakh
2021,MG,HECTOR ,95.76k,Petrol,Auto,MH-12,₹9.80 lakh
2020,Maruti,Ertiga ,85.99k,Petrol,Manual,MH-14,₹9.14 lakh
2012,Toyota,Corolla Altis,2.2l,Diesel,Manual,MH-42,₹3.86 lakh
2020,Mahindra,XUV300 ,94.50k,Diesel,Manual,TS-10,₹8.00 lakh
2022,Jeep,Compass ,43.93k,Diesel,Auto,MH-12,₹24.93 lakh
2021,Hyundai,Creta ,73.49k,Diesel,Manual,MH-14,₹13.73 lakh
2019,Skoda,Octavia ,94.76k,Diesel,Auto,MH-14,₹11.43 lakh
2011,Renault,Koleos ,1.5l,Diesel,Auto,MH-14,₹3.50 lakh
2024,Hyundai,VENUE ,6.87k,Petrol,Manual,MH-14,₹10.04 lakh
2022,Mahindra,XUV700 ,55.53k,Diesel,Auto,MH-14,₹19.90 lakh
2023,Tata,Safari ,20.47k,Diesel,Manual,MH-12,₹17.80 lakh
2024,Hyundai,AURA ,40.22k,Petrol,Manual,MH-12,₹7.90 lakh
2012,Skoda,Superb ,1.1l,Petrol,Auto,MH-14,₹5.61 lakh
2011,Chevrolet,Captiva ,99.70k,Diesel,Auto,MH-12,₹5.70 lakh
2013,Toyota,Innova ,2.3l,Diesel,Manual,MH-20,₹5.51 lakh
2024,Tata,TIAGO NRG,31.11k,Petrol,Auto,MH-14,₹6.34 lakh
2022,Honda,Amaze ,42.35k,Petrol,Auto,MH-14,₹7.00 lakh
2021,KIA,SELTOS ,89.72k,Diesel,Auto,MH-14,₹13.90 lakh
2014,Ssangyong,Rexton ,1.1l,Diesel,Manual,MH-14,₹4.02 lakh
2023,Mahindra,Thar ,60.77k,Diesel,Auto,MH-14,₹14.70 lakh
2024,Volkswagen,TAIGUN ,11.23k,Petrol,Auto,MH-12,₹16.57 lakh
2020,Maruti,Ertiga ,1.5l,Petrol,Manual,MH-14,₹7.95 lakh
2022,Maruti,Ciaz ,20.51k,Petrol,Auto,MH-12,₹8.66 lakh
2022,Tata,Safari ,91.87k,Diesel,Auto,MH-14,₹16.62 lakh
2023,MG,HECTOR PLUS,14.47k,Petrol,Auto,MH-12,₹17.50 lakh
2022,KIA,SELTOS ,28.68k,Petrol,Auto,MH-14,₹12.35 lakh
2021,Tata,NEXON EV,37.13k,Electric,Auto,MH-12,₹9.00 lakh
2025,Tata,PUNCH EV,3.23k,Electric,Auto,MH-14,₹14.26 lakh
2011,Renault,Koleos ,1.8l,Diesel,Auto,MH-12,₹6.24 lakh
2023,Mahindra,BOLERO NEO,27.17k,Diesel,Manual,UK-07,₹9.69 lakh
2022,Maruti,Ertiga ,32.49k,Petrol,Manual,MH-14,₹10.93 lakh
2011,Volkswagen,Passat ,1.4l,Diesel,Auto,MH-12,₹7.48 lakh
2010,BMW,3 Series,46.59k,Diesel,Auto,MH-01,₹8.50 lakh
2021,KIA,SONET ,50.76k,Petrol,Auto,MH-12,₹10.50 lakh
2020,KIA,SELTOS ,75.91k,Petrol,Manual,MH-49,₹9.69 lakh
2011,Mercedes,Benz Ml,1.2l,Diesel,Auto,MH-43,₹9.33 lakh
2020,KIA,SELTOS ,75.37k,Petrol,Auto,MH-14,₹11.59 lakh
2024,Tata,PUNCH EV,22.23k,Electric,Auto,MH-12,₹11.00 lakh
2020,Maruti,Ertiga ,1.4l,Petrol,Manual,MH-12,₹8.55 lakh
2023,Tata,TIGOR EV,43.91k,Electric,Auto,MH-14,₹7.25 lakh
2023,Tata,TIAGO EV,58.25k,Electric,Auto,MH-14,₹7.52 lakh
2018,Toyota,Innova Crysta,58.43k,Diesel,Manual,MH-12,₹18.30 lakh
2023,Tata,TIAGO EV,28.24k,Electric,Auto,MH-12,₹8.47 lakh
2023,Tata,NEXON EV,77.63k,Electric,Auto,MH-14,₹10.50 lakh
2021,Tata,Harrier ,82.97k,Diesel,Manual,MH-12,₹10.81 lakh
2023,Maruti,Ertiga ,64.92k,Petrol,Manual,MH-12,₹11.30 lakh
2019,Tata,Tiago ,33.91k,Petrol,Auto,MH-12,₹4.91 lakh
2022,Hyundai,VENUE ,25.00k,Petrol,Manual,MH-12,₹7.37 lakh
2015,Maruti,Alto K10,1.2l,Petrol,Manual,MH-12,₹1.73 lakh
2023,Maruti,Grand Vitara,18.98k,Petrol,Manual,MH-14,₹9.99 lakh
2022,BYD,ATTO 3,39.20k,Electric,Auto,MH-12,₹23.00 lakh
2020,Hyundai,GRAND I10,53.52k,Petrol,Auto,MH-03,₹5.11 lakh
2024,Toyota,Innova Crysta,28.78k,Diesel,Manual,MH-23,₹27.00 lakh
2018,Tata,TIGOR ,67.41k,Petrol,Manual,MH-12,₹4.10 lakh
2023,Skoda,SLAVIA ,16.82k,Petrol,Auto,MH-12,₹11.38 lakh
2021,Maruti,Swift ,35.80k,Petrol,Manual,MH-14,₹5.30 lakh
2015,Hyundai,Elite i20,82.60k,Petrol,Manual,MH-02,₹2.76 lakh
2017,Mercedes,Benz GLA,25.15k,Diesel,Auto,MH-02,₹21.50 lakh
2024,Maruti,Baleno ,19.37k,Petrol,Manual,MH-12,₹7.24 lakh
2019,Honda,Amaze ,93.73k,Petrol,Auto,MH-12,₹4.82 lakh
2019,Maruti,Dzire ,31.48k,Petrol,Manual,MH-12,₹4.99 lakh
2015,Maruti,Ertiga ,96.67k,Petrol,Manual,MH-14,₹4.90 lakh
2015,Ford,Ecosport ,77.18k,Petrol,Manual,MH-12,₹3.31 lakh
2021,Maruti,Baleno ,96.31k,Petrol,Manual,MH-08,₹5.18 lakh
2017,Tata,TIGOR ,76.62k,Petrol,Manual,MH-12,₹3.30 lakh
2014,Hyundai,Verna ,58.78k,Petrol,Manual,MH-04,₹3.11 lakh
2017,Honda,City ,1.1l,CNG,Auto,MH-03,₹5.00 lakh
2017,Maruti,Wagon R,39.44k,CNG,Manual,MH-12,₹3.30 lakh
2019,Ford,Ecosport ,73.59k,Diesel,Manual,MH-12,₹6.14 lakh
2019,Ford,Ecosport ,38.21k,Petrol,Manual,MH-12,₹5.14 lakh
2022,Tata,NEXON ,25.51k,Petrol,Manual,MH-12,₹6.95 lakh
2015,Tata,Zest ,52.53k,CNG,Manual,MH-12,₹3.10 lakh
2013,Hyundai,i20 ,67.59k,Petrol,Manual,MH-12,₹2.18 lakh
2016,Honda,Jazz ,40.94k,Petrol,Manual,MH-14,₹3.42 lakh
2014,Honda,Amaze ,1.4l,Petrol,Manual,MH-14,₹2.26 lakh
2020,Tata,TIGOR ,30.03k,Petrol,Manual,MH-12,₹4.59 lakh
2019,Maruti,Swift ,49.03k,Petrol,Auto,MH-12,₹5.29 lakh
2015,Hyundai,Grand i10,1.1l,CNG,Manual,MH-12,₹2.59 lakh
2023,Tata,Tiago ,25.41k,Petrol,Manual,MH-14,₹4.97 lakh
2014,Hyundai,Verna ,98.28k,Diesel,Manual,MH-12,₹4.55 lakh
2016,Maruti,Wagon R,47.36k,CNG,Manual,MH-46,₹2.58 lakh
2017,Hyundai,Grand i10,42.22k,Petrol,Manual,MH-12,₹3.20 lakh
2015,Maruti,Celerio ,88.16k,Petrol,Auto,MH-12,₹2.47 lakh
2023,Tata,PUNCH ,18.17k,Petrol,Manual,MH-12,₹5.52 lakh
2016,Maruti,Alto K10,22.45k,Petrol,Auto,MH-12,₹2.30 lakh
2022,Maruti,S PRESSO,32.65k,Petrol,Auto,MH-14,₹3.63 lakh
2015,Ford,Ecosport ,98.36k,Petrol,Manual,MH-12,₹3.94 lakh
2021,Maruti,IGNIS ,32.62k,Petrol,Auto,MH-49,₹4.74 lakh
2019,Tata,NEXON ,97.46k,Diesel,Manual,MH-14,₹5.41 lakh
2019,Hyundai,Tucson ,78.89k,Petrol,Auto,MH-12,₹9.49 lakh
2022,Maruti,IGNIS ,33.41k,Petrol,Manual,MH-14,₹4.60 lakh
2015,Honda,Brio ,29.30k,Petrol,Manual,MH-47,₹2.02 lakh
2018,Tata,Tiago ,91.61k,Diesel,Manual,MH-12,₹3.59 lakh
2017,Maruti,Baleno ,78.02k,Diesel,Manual,MH-04,₹5.25 lakh
2020,Tata,Tiago ,57.43k,Petrol,Auto,MH-12,₹4.60 lakh
2013,Hyundai,i10 ,18.27k,Petrol,Auto,MH-12,₹1.92 lakh
2013,Hyundai,i10 ,42.01k,Petrol,Manual,MH-12,₹1.92 lakh
2014,Maruti,Wagon R,1.2l,CNG,Manual,MH-14,₹2.03 lakh
2016,Hyundai,Grand i10,77.53k,Petrol,Manual,MH-14,₹2.96 lakh
2021,Tata,NEXON ,49.14k,Diesel,Auto,MH-02,₹7.55 lakh
2014,Hyundai,i20 ,54.11k,Diesel,Manual,MH-32,₹3.25 lakh
2017,Hyundai,Grand i10,85.46k,CNG,Manual,MH-14,₹3.42 lakh
2018,Maruti,IGNIS ,43.01k,Petrol,Auto,MH-12,₹3.77 lakh
2016,Renault,Kwid ,65.80k,Petrol,Manual,MH-12,₹2.04 lakh
2022,Skoda,KUSHAQ ,17.42k,Petrol,Manual,MH-12,₹9.58 lakh
2018,Toyota,YARIS ,55.03k,Petrol,Auto,MH-12,₹6.01 lakh
2021,Tata,NEXON ,70.64k,Petrol,Auto,MH-14,₹6.84 lakh
2023,MG,ASTOR ,37.77k,Petrol,Auto,MH-12,₹9.92 lakh
2018,Maruti,Baleno ,13.14k,Petrol,Manual,MH-12,₹4.82 lakh
2015,Hyundai,Xcent ,54.59k,Petrol,Manual,MH-09,₹3.39 lakh
2022,Tata,Tiago ,22.41k,CNG,Manual,MH-14,₹5.30 lakh
2014,Hyundai,Eon ,42.27k,Petrol,Manual,MH-12,₹1.66 lakh
2018,Maruti,Celerio ,69.12k,Petrol,Auto,MH-14,₹3.79 lakh
2020,Maruti,Baleno ,40.29k,Petrol,Auto,MH-12,₹5.90 lakh
2018,Maruti,Ciaz ,81.19k,Diesel,Manual,MH-12,₹6.34 lakh
2019,Honda,WR-V ,49.73k,Petrol,Manual,MH-12,₹5.42 lakh
2018,Tata,NEXON ,93.89k,Diesel,Manual,MH-12,₹5.48 lakh
2021,Hyundai, SANTRO,28.29k,Petrol,Auto,MH-05,₹4.06 lakh
2017,Maruti,Swift Dzire,59.68k,Petrol,Manual,MH-14,₹4.33 lakh
2016,Honda,BR-V ,74.87k,Petrol,Auto,MH-12,₹5.72 lakh
2018,Hyundai,Elite i20,35.68k,Petrol,Auto,MH-12,₹5.66 lakh
2017,Hyundai,Grand i10,1.0l,Petrol,Manual,MH-32,₹3.56 lakh
2018,Maruti,Baleno ,78.74k,Petrol,Manual,MH-14,₹4.43 lakh
2024,Renault,TRIBER ,8.41k,Petrol,Manual,MH-08,₹5.40 lakh
2020,Renault,Duster ,67.30k,Petrol,Manual,MH-14,₹6.35 lakh
2016,Honda,City ,34.95k,Petrol,Manual,MH-12,₹5.66 lakh
2021,Hyundai, SANTRO,31.30k,CNG,Manual,MH-12,₹4.14 lakh
2022,Hyundai, SANTRO,28.38k,CNG,Manual,MH-12,₹4.52 lakh
2015,Honda,City ,33.07k,Petrol,Manual,MH-12,₹4.59 lakh
2020,Hyundai, SANTRO,20.41k,Petrol,Auto,MH-12,₹4.30 lakh
2019,Hyundai, SANTRO,66.29k,CNG,Manual,MH-14,₹3.37 lakh
